,日期,券商代號,券商,股票代號,股票,買進張數,賣出張數,差額
48,2022-07-05,8880,國泰,3044,健鼎,207.0,150.0,57.0
49,2022-07-05,8880,國泰,2382,廣達,56.0,1.0,55.0
50,2022-07-05,8880,國泰,2344,華邦電,4.0,8206.0,-8202.0
51,2022-07-05,8880,國泰,0632,元大台灣反,1234.0,3673.0,-2439.0
52,2022-07-05,8880,國泰,8069,元太,207.0,1692.0,-1485.0
53,2022-07-05,8880,國泰,3045,台灣大,174.0,1401.0,-1227.0
54,2022-07-05,8880,國泰,6125,廣運,0.0,1138.0,-1138.0
55,2022-07-05,8880,國泰,5347,世界,14.0,1150.0,-1136.0
56,2022-07-05,8880,國泰,4904,遠傳,34.0,1000.0,-966.0
57,2022-07-05,8880,國泰,4927,泰鼎,0.0,914.0,-914.0
58,2022-07-05,8880,國泰,1513,中興電,177.0,925.0,-748.0
59,2022-07-05,8880,國泰,3062,建漢,53.0,774.0,-721.0
60,2022-07-05,8880,國泰,3036,文曄,0.0,588.0,-588.0
61,2022-07-05,8880,國泰,1560,中砂,29.0,539.0,-510.0
62,2022-07-05,8880,國泰,1722,台肥,1.0,510.0,-509.0
63,2022-07-05,8880,國泰,2412,中華電,56.0,554.0,-498.0
64,2022-07-05,8880,國泰,1904,正隆,0.0,455.0,-455.0
65,2022-07-05,8880,國泰,1301,台塑,12.0,443.0,-431.0
66,2022-07-05,8880,國泰,4934,太極,24.0,413.0,-389.0
67,2022-07-05,8880,國泰,0900,富邦特選高股息,19.0,400.0,-381.0
68,2022-07-05,8880,國泰,8046,南電,8.0,354.0,-346.0
69,2022-07-05,8880,國泰,3596,智易,60.0,400.0,-340.0
70,2022-07-05,8880,國泰,3714,富采,0.0,300.0,-300.0
71,2022-07-05,8880,國泰,8150,南茂,0.0,300.0,-300.0
72,2022-07-05,8880,國泰,8050,廣積,65.0,273.0,-208.0
73,2022-07-05,8880,國泰,2395,研華,0.0,200.0,-200.0
74,2022-07-05,8880,國泰,3680,家登,2.0,165.0,-163.0
75,2022-07-05,8880,國泰,2425,承啟,40.0,197.0,-157.0
76,2022-07-05,8880,國泰,6719,力智,40.0,166.0,-126.0
77,2022-07-05,8880,國泰,9802,鈺齊,0.0,121.0,-121.0
78,2022-07-05,8880,國泰,2379,瑞昱,7.0,118.0,-111.0
79,2022-07-05,8880,國泰,3324,雙鴻,6.0,110.0,-104.0
80,2022-07-05,8880,國泰,4908,前鼎,0.0,100.0,-100.0
81,2022-07-05,8880,國泰,5258,虹堡,67.0,154.0,-87.0
82,2022-07-05,8880,國泰,3707,漢磊,10.0,88.0,-78.0
83,2022-07-05,8880,國泰,2351,順德,66.0,140.0,-74.0
84,2022-07-05,8880,國泰,3710,連展投控,5.0,79.0,-74.0
85,2022-07-05,8880,國泰,2634,漢翔,77.0,150.0,-73.0
86,2022-07-05,8880,國泰,3551,世禾,6.0,64.0,-58.0
87,2022-07-05,8880,國泰,3006,晶豪科,9.0,67.0,-58.0
88,2022-07-05,8880,國泰,3443,創意,2.0,59.0,-57.0
89,2022-07-05,8880,國泰,2327,國巨,2.0,58.0,-56.0
90,2022-07-05,8880,國泰,3653,健策,1.0,53.0,-52.0
91,2022-07-05,8880,國泰,8234,新漢,3.0,53.0,-50.0
92,2022-07-05,8880,國泰,3645,達邁,0.0,50.0,-50.0
93,2022-07-05,8880,國泰,6235,華孚,0.0,50.0,-50.0
94,2022-07-05,8880,國泰,4966,譜瑞,51.0,100.0,-49.0
95,2022-07-05,8880,國泰,6245,立端,5.0,53.0,-48.0
96,2022-07-05,8880,國泰,4174,浩鼎,0.0,47.0,-47.0
97,2022-07-05,8880,國泰,2360,致茂,6.0,50.0,-44.0
98,2022-07-05,8880,國泰,0646,元大,7.0,47.0,-40.0
99,2022-07-05,8880,國泰,0620,滬深,0.0,36.0,-36.0
0,2022-07-05,8890,大和國泰,2634,漢翔,378.0,0.0,378.0
1,2022-07-05,8890,大和國泰,1216,統一,275.0,0.0,275.0
2,2022-07-05,8890,大和國泰,3105,穩懋,300.0,31.0,269.0
3,2022-07-05,8890,大和國泰,2454,聯發科,212.0,0.0,212.0
4,2022-07-05,8890,大和國泰,2317,鴻海,147.0,0.0,147.0
5,2022-07-05,8890,大和國泰,2351,順德,125.0,0.0,125.0
6,2022-07-05,8890,大和國泰,2421,建準,110.0,0.0,110.0
7,2022-07-05,8890,大和國泰,4919,新唐,86.0,0.0,86.0
8,2022-07-05,8890,大和國泰,2723,美食,68.0,0.0,68.0
9,2022-07-05,8890,大和國泰,2891,中信金,54.0,0.0,54.0
10,2022-07-05,8890,大和國泰,3702,大聯大,50.0,0.0,50.0
11,2022-07-05,8890,大和國泰,2883,開發金,47.0,0.0,47.0
12,2022-07-05,8890,大和國泰,2618,長榮航,46.0,0.0,46.0
13,2022-07-05,8890,大和國泰,3596,智易,46.0,0.0,46.0
14,2022-07-05,8890,大和國泰,2888,新光金,43.0,0.0,43.0
15,2022-07-05,8890,大和國泰,3711,日月光投控,42.0,0.0,42.0
16,2022-07-05,8890,大和國泰,2886,兆豐金,38.0,0.0,38.0
17,2022-07-05,8890,大和國泰,5880,合庫金,38.0,0.0,38.0
18,2022-07-05,8890,大和國泰,2884,玉山金,37.0,0.0,37.0
19,2022-07-05,8890,大和國泰,2880,華南金,36.0,0.0,36.0
20,2022-07-05,8890,大和國泰,2882,國泰金,36.0,0.0,36.0
21,2022-07-05,8890,大和國泰,2892,第一金,36.0,0.0,36.0
22,2022-07-05,8890,大和國泰,2303,聯電,35.0,0.0,35.0
23,2022-07-05,8890,大和國泰,2881,富邦金,33.0,0.0,33.0
24,2022-07-05,8890,大和國泰,2885,元大金,33.0,0.0,33.0
25,2022-07-05,8890,大和國泰,2887,台新金,32.0,0.0,32.0
26,2022-07-05,8890,大和國泰,2890,永豐金,31.0,0.0,31.0
27,2022-07-05,8890,大和國泰,2409,友達,27.0,0.0,27.0
28,2022-07-05,8890,大和國泰,2412,中華電,22.0,0.0,22.0
29,2022-07-05,8890,大和國泰,1303,南亞,22.0,0.0,22.0
30,2022-07-05,8890,大和國泰,1326,台化,16.0,0.0,16.0
31,2022-07-05,8890,大和國泰,1402,遠東新,15.0,0.0,15.0
32,2022-07-05,8890,大和國泰,2603,長榮,15.0,0.0,15.0
33,2022-07-05,8890,大和國泰,2812,台中銀,13.0,0.0,13.0
34,2022-07-05,8890,大和國泰,2324,仁寶,13.0,0.0,13.0
35,2022-07-05,8890,大和國泰,2344,華邦電,11.0,0.0,11.0
36,2022-07-05,8890,大和國泰,9941,裕融,11.0,0.0,11.0
37,2022-07-05,8890,大和國泰,1102,亞泥,10.0,0.0,10.0
38,2022-07-05,8890,大和國泰,2382,廣達,10.0,0.0,10.0
39,2022-07-05,8890,大和國泰,2356,英業達,10.0,0.0,10.0
40,2022-07-05,8890,大和國泰,2838,聯邦銀,10.0,0.0,10.0
41,2022-07-05,8890,大和國泰,3045,台灣大,10.0,0.0,10.0
42,2022-07-05,8890,大和國泰,2408,南亞科,9.0,0.0,9.0
43,2022-07-05,8890,大和國泰,2609,陽明,9.0,0.0,9.0
44,2022-07-05,8890,大和國泰,4904,遠傳,9.0,0.0,9.0
45,2022-07-05,8890,大和國泰,6202,盛群,9.0,0.0,9.0
46,2022-07-05,8890,大和國泰,2353,宏,8.0,0.0,8.0
47,2022-07-05,8890,大和國泰,2308,台達電,8.0,0.0,8.0
48,2022-07-05,8890,大和國泰,2889,國票金,8.0,0.0,8.0
49,2022-07-05,8890,大和國泰,3231,緯創,8.0,0.0,8.0
50,2022-07-05,8890,大和國泰,2330,台積電,82.0,690.0,-608.0
51,2022-07-05,8890,大和國泰,6278,台表科,0.0,333.0,-333.0
52,2022-07-05,8890,大和國泰,0633,富邦上証正,0.0,213.0,-213.0
53,2022-07-05,8890,大和國泰,1301,台塑,18.0,188.0,-170.0
54,2022-07-05,8890,大和國泰,3081,聯亞,0.0,128.0,-128.0
55,2022-07-05,8890,大和國泰,6239,力成,2.0,80.0,-78.0
56,2022-07-05,8890,大和國泰,2376,技嘉,0.0,57.0,-57.0
57,2022-07-05,8890,大和國泰,3036,文曄,3.0,53.0,-50.0
58,2022-07-05,8890,大和國泰,2345,智邦,0.0,42.0,-42.0
59,2022-07-05,8890,大和國泰,3023,信邦,0.0,39.0,-39.0
60,2022-07-05,8890,大和國泰,4768,晶呈科技,0.0,27.0,-27.0
61,2022-07-05,8890,大和國泰,5269,祥碩,0.0,27.0,-27.0
62,2022-07-05,8890,大和國泰,5871,中租,4.0,24.0,-20.0
63,2022-07-05,8890,大和國泰,1477,聚陽,1.0,19.0,-18.0
64,2022-07-05,8890,大和國泰,6719,力智,0.0,13.0,-13.0
65,2022-07-05,8890,大和國泰,2327,國巨,0.0,11.0,-11.0
66,2022-07-05,8890,大和國泰,4572,駐龍,0.0,9.0,-9.0
67,2022-07-05,8890,大和國泰,3661,世芯,0.0,7.0,-7.0
68,2022-07-05,8890,大和國泰,6669,緯穎,0.0,7.0,-7.0
69,2022-07-05,8890,大和國泰,0.0,0.0,0.0,0.0,0.0
0,2022-07-05,8900,法銀巴黎,2882,國泰金,1791.0,110.0,1681.0
1,2022-07-05,8900,法銀巴黎,2317,鴻海,406.0,27.0,379.0
2,2022-07-05,8900,法銀巴黎,2892,第一金,657.0,306.0,351.0
3,2022-07-05,8900,法銀巴黎,2891,中信金,644.0,347.0,297.0
4,2022-07-05,8900,法銀巴黎,2834,臺企銀,294.0,0.0,294.0
5,2022-07-05,8900,法銀巴黎,2330,台積電,524.0,257.0,267.0
6,2022-07-05,8900,法銀巴黎,1301,台塑,493.0,300.0,193.0
7,2022-07-05,8900,法銀巴黎,2609,陽明,363.0,198.0,165.0
8,2022-07-05,8900,法銀巴黎,2883,開發金,436.0,275.0,161.0
9,2022-07-05,8900,法銀巴黎,2884,玉山金,504.0,345.0,159.0
10,2022-07-05,8900,法銀巴黎,2603,長榮,277.0,137.0,140.0
11,2022-07-05,8900,法銀巴黎,1216,統一,208.0,120.0,88.0
12,2022-07-05,8900,法銀巴黎,5876,上海商銀,115.0,28.0,87.0
13,2022-07-05,8900,法銀巴黎,2886,兆豐金,153.0,86.0,67.0
14,2022-07-05,8900,法銀巴黎,2002,中鋼,430.0,364.0,66.0
15,2022-07-05,8900,法銀巴黎,2382,廣達,166.0,103.0,63.0
16,2022-07-05,8900,法銀巴黎,6116,彩晶,51.0,0.0,51.0
17,2022-07-05,8900,法銀巴黎,2356,英業達,47.0,0.0,47.0
18,2022-07-05,8900,法銀巴黎,2633,台灣高鐵,136.0,93.0,43.0
19,2022-07-05,8900,法銀巴黎,1101,台泥,478.0,443.0,35.0
20,2022-07-05,8900,法銀巴黎,6414,樺漢,34.0,0.0,34.0
21,2022-07-05,8900,法銀巴黎,2801,彰銀,138.0,105.0,33.0
22,2022-07-05,8900,法銀巴黎,3231,緯創,57.0,24.0,33.0
23,2022-07-05,8900,法銀巴黎,2027,大成鋼,32.0,0.0,32.0
24,2022-07-05,8900,法銀巴黎,3034,聯詠,55.0,24.0,31.0
25,2022-07-05,8900,法銀巴黎,2014,中鴻,26.0,0.0,26.0
26,2022-07-05,8900,法銀巴黎,2357,華碩,46.0,20.0,26.0
27,2022-07-05,8900,法銀巴黎,2395,研華,43.0,18.0,25.0
28,2022-07-05,8900,法銀巴黎,3045,台灣大,23.0,0.0,23.0
29,2022-07-05,8900,法銀巴黎,2880,華南金,222.0,201.0,21.0
30,2022-07-05,8900,法銀巴黎,2887,台新金,22.0,1.0,21.0
31,2022-07-05,8900,法銀巴黎,3105,穩懋,29.0,8.0,21.0
32,2022-07-05,8900,法銀巴黎,1504,東元,19.0,0.0,19.0
33,2022-07-05,8900,法銀巴黎,2204,中華,17.0,0.0,17.0
34,2022-07-05,8900,法銀巴黎,2308,台達電,75.0,59.0,16.0
35,2022-07-05,8900,法銀巴黎,2376,技嘉,15.0,0.0,15.0
36,2022-07-05,8900,法銀巴黎,1102,亞泥,299.0,285.0,14.0
37,2022-07-05,8900,法銀巴黎,1314,中石化,16.0,3.0,13.0
38,2022-07-05,8900,法銀巴黎,1718,中纖,13.0,0.0,13.0
39,2022-07-05,8900,法銀巴黎,1907,永豐餘,11.0,0.0,11.0
40,2022-07-05,8900,法銀巴黎,2207,和泰車,11.0,0.0,11.0
41,2022-07-05,8900,法銀巴黎,1717,長興,10.0,0.0,10.0
42,2022-07-05,8900,法銀巴黎,2890,永豐金,31.0,21.0,10.0
43,2022-07-05,8900,法銀巴黎,3036,文曄,10.0,0.0,10.0
44,2022-07-05,8900,法銀巴黎,1326,台化,206.0,198.0,8.0
45,2022-07-05,8900,法銀巴黎,2615,萬海,14.0,6.0,8.0
46,2022-07-05,8900,法銀巴黎,3380,明泰,8.0,0.0,8.0
47,2022-07-05,8900,法銀巴黎,6592,和潤企業,8.0,0.0,8.0
48,2022-07-05,8900,法銀巴黎,6669,緯穎,9.0,1.0,8.0
49,2022-07-05,8900,法銀巴黎,2352,佳世達,9.0,2.0,7.0
50,2022-07-05,8900,法銀巴黎,2303,聯電,281.0,1452.0,-1171.0
51,2022-07-05,8900,法銀巴黎,0050,元大台灣,0.0,764.0,-764.0
52,2022-07-05,8900,法銀巴黎,2885,元大金,429.0,881.0,-452.0
53,2022-07-05,8900,法銀巴黎,2454,聯發科,26.0,332.0,-306.0
54,2022-07-05,8900,法銀巴黎,2344,華邦電,232.0,366.0,-134.0
55,2022-07-05,8900,法銀巴黎,2888,新光金,248.0,370.0,-122.0
56,2022-07-05,8900,法銀巴黎,3711,日月光投控,201.0,318.0,-117.0
57,2022-07-05,8900,法銀巴黎,2377,微星,69.0,179.0,-110.0
58,2022-07-05,8900,法銀巴黎,2408,南亞科,104.0,204.0,-100.0
59,2022-07-05,8900,法銀巴黎,5425,台半,0.0,98.0,-98.0
60,2022-07-05,8900,法銀巴黎,2340,台亞,5.0,94.0,-89.0
61,2022-07-05,8900,法銀巴黎,2606,裕民,6.0,82.0,-76.0
62,2022-07-05,8900,法銀巴黎,2313,華通,48.0,122.0,-74.0
63,2022-07-05,8900,法銀巴黎,2409,友達,63.0,125.0,-62.0
64,2022-07-05,8900,法銀巴黎,8069,元太,43.0,102.0,-59.0
65,2022-07-05,8900,法銀巴黎,4919,新唐,0.0,53.0,-53.0
66,2022-07-05,8900,法銀巴黎,2498,宏達電,47.0,98.0,-51.0
67,2022-07-05,8900,法銀巴黎,6182,合晶,0.0,48.0,-48.0
68,2022-07-05,8900,法銀巴黎,9945,潤泰新,142.0,182.0,-40.0
69,2022-07-05,8900,法銀巴黎,2618,長榮航,20.0,48.0,-28.0
70,2022-07-05,8900,法銀巴黎,5009,榮剛,0.0,28.0,-28.0
71,2022-07-05,8900,法銀巴黎,2301,光寶科,75.0,101.0,-26.0
72,2022-07-05,8900,法銀巴黎,3035,智原,0.0,22.0,-22.0
73,2022-07-05,8900,法銀巴黎,5871,中租,2.0,24.0,-22.0
74,2022-07-05,8900,法銀巴黎,3189,景碩,7.0,24.0,-17.0
75,2022-07-05,8900,法銀巴黎,3406,玉晶光,15.0,30.0,-15.0
76,2022-07-05,8900,法銀巴黎,6719,力智,1.0,15.0,-14.0
77,2022-07-05,8900,法銀巴黎,3552,同致,0.0,12.0,-12.0
78,2022-07-05,8900,法銀巴黎,3037,欣興,0.0,10.0,-10.0
79,2022-07-05,8900,法銀巴黎,5347,世界,0.0,10.0,-10.0
80,2022-07-05,8900,法銀巴黎,2345,智邦,40.0,48.0,-8.0
81,2022-07-05,8900,法銀巴黎,3260,威剛,0.0,6.0,-6.0
82,2022-07-05,8900,法銀巴黎,3443,創意,4.0,10.0,-6.0
83,2022-07-05,8900,法銀巴黎,2385,群光,16.0,21.0,-5.0
84,2022-07-05,8900,法銀巴黎,4958,臻鼎,18.0,23.0,-5.0
85,2022-07-05,8900,法銀巴黎,9921,巨大,0.0,5.0,-5.0
86,2022-07-05,8900,法銀巴黎,3019,亞光,6.0,10.0,-4.0
87,2022-07-05,8900,法銀巴黎,1476,儒鴻,6.0,9.0,-3.0
88,2022-07-05,8900,法銀巴黎,2201,裕隆,36.0,39.0,-3.0
89,2022-07-05,8900,法銀巴黎,4736,泰博,0.0,3.0,-3.0
90,2022-07-05,8900,法銀巴黎,9904,寶成,33.0,36.0,-3.0
91,2022-07-05,8900,法銀巴黎,1303,南亞,117.0,119.0,-2.0
92,2022-07-05,8900,法銀巴黎,5483,中美晶,16.0,18.0,-2.0
93,2022-07-05,8900,法銀巴黎,5880,合庫金,63.0,65.0,-2.0
94,2022-07-05,8900,法銀巴黎,6505,台塑化,86.0,88.0,-2.0
95,2022-07-05,8900,法銀巴黎,8046,南電,38.0,40.0,-2.0
96,2022-07-05,8900,法銀巴黎,1529,樂士,0.0,1.0,-1.0
97,2022-07-05,8900,法銀巴黎,3356,奇偶,1.0,2.0,-1.0
98,2022-07-05,8900,法銀巴黎,3661,世芯,0.0,1.0,-1.0
99,2022-07-05,8900,法銀巴黎,6781,,2.0,3.0,-1.0
0,2022-07-05,8960,香港上海匯豐,2330,台積電,275.0,5.0,270.0
1,2022-07-05,8960,香港上海匯豐,2882,國泰金,90.0,0.0,90.0
2,2022-07-05,8960,香港上海匯豐,2356,英業達,94.0,17.0,77.0
3,2022-07-05,8960,香港上海匯豐,6182,合晶,69.0,0.0,69.0
4,2022-07-05,8960,香港上海匯豐,2206,三陽工業,56.0,0.0,56.0
5,2022-07-05,8960,香港上海匯豐,3231,緯創,85.0,33.0,52.0
6,2022-07-05,8960,香港上海匯豐,3042,晶技,48.0,0.0,48.0
7,2022-07-05,8960,香港上海匯豐,2912,統一超,39.0,0.0,39.0
8,2022-07-05,8960,香港上海匯豐,3596,智易,38.0,0.0,38.0
9,2022-07-05,8960,香港上海匯豐,5425,台半,38.0,0.0,38.0
10,2022-07-05,8960,香港上海匯豐,5289,宜鼎,36.0,0.0,36.0
11,2022-07-05,8960,香港上海匯豐,5388,中磊,33.0,0.0,33.0
12,2022-07-05,8960,香港上海匯豐,2368,金像電,31.0,0.0,31.0
13,2022-07-05,8960,香港上海匯豐,8112,至上,29.0,0.0,29.0
14,2022-07-05,8960,香港上海匯豐,2347,聯強,24.0,0.0,24.0
15,2022-07-05,8960,香港上海匯豐,9941,裕融,21.0,0.0,21.0
16,2022-07-05,8960,香港上海匯豐,5269,祥碩,20.0,2.0,18.0
17,2022-07-05,8960,香港上海匯豐,2454,聯發科,24.0,9.0,15.0
18,2022-07-05,8960,香港上海匯豐,9939,宏全,15.0,0.0,15.0
19,2022-07-05,8960,香港上海匯豐,3406,玉晶光,12.0,0.0,12.0
20,2022-07-05,8960,香港上海匯豐,3702,大聯大,25.0,13.0,12.0
21,2022-07-05,8960,香港上海匯豐,6669,緯穎,12.0,1.0,11.0
22,2022-07-05,8960,香港上海匯豐,1229,聯華,11.0,0.0,11.0
23,2022-07-05,8960,香港上海匯豐,1708,東鹼,10.0,0.0,10.0
24,2022-07-05,8960,香港上海匯豐,8464,億豐,10.0,0.0,10.0
25,2022-07-05,8960,香港上海匯豐,2103,台橡,9.0,0.0,9.0
26,2022-07-05,8960,香港上海匯豐,2887,台新金,9.0,0.0,9.0
27,2022-07-05,8960,香港上海匯豐,3044,健鼎,9.0,0.0,9.0
28,2022-07-05,8960,香港上海匯豐,3533,嘉澤,9.0,0.0,9.0
29,2022-07-05,8960,香港上海匯豐,2610,華航,7.0,0.0,7.0
30,2022-07-05,8960,香港上海匯豐,4133,亞諾法,7.0,0.0,7.0
31,2022-07-05,8960,香港上海匯豐,6274,台燿,7.0,0.0,7.0
32,2022-07-05,8960,香港上海匯豐,2357,華碩,11.0,5.0,6.0
33,2022-07-05,8960,香港上海匯豐,2618,長榮航,6.0,0.0,6.0
34,2022-07-05,8960,香港上海匯豐,3059,華晶科,6.0,0.0,6.0
35,2022-07-05,8960,香港上海匯豐,3624,光頡,6.0,0.0,6.0
36,2022-07-05,8960,香港上海匯豐,6213,聯茂,6.0,0.0,6.0
37,2022-07-05,8960,香港上海匯豐,2474,可成,6.0,1.0,5.0
38,2022-07-05,8960,香港上海匯豐,2385,群光,11.0,6.0,5.0
39,2022-07-05,8960,香港上海匯豐,8150,南茂,5.0,0.0,5.0
40,2022-07-05,8960,香港上海匯豐,1785,光洋科,3.0,0.0,3.0
41,2022-07-05,8960,香港上海匯豐,3037,欣興,3.0,0.0,3.0
42,2022-07-05,8960,香港上海匯豐,3228,金麗科,3.0,0.0,3.0
43,2022-07-05,8960,香港上海匯豐,9910,豐泰,3.0,0.0,3.0
44,2022-07-05,8960,香港上海匯豐,3665,貿聯,2.0,0.0,2.0
45,2022-07-05,8960,香港上海匯豐,4128,中天,2.0,0.0,2.0
46,2022-07-05,8960,香港上海匯豐,6239,力成,2.0,0.0,2.0
47,2022-07-05,8960,香港上海匯豐,6469,大樹,2.0,0.0,2.0
48,2022-07-05,8960,香港上海匯豐,3653,健策,1.0,0.0,1.0
49,2022-07-05,8960,香港上海匯豐,4966,譜瑞,1.0,0.0,1.0
50,2022-07-05,8960,香港上海匯豐,4919,新唐,0.0,1380.0,-1380.0
51,2022-07-05,8960,香港上海匯豐,2303,聯電,0.0,504.0,-504.0
52,2022-07-05,8960,香港上海匯豐,2881,富邦金,0.0,394.0,-394.0
53,2022-07-05,8960,香港上海匯豐,1101,台泥,0.0,334.0,-334.0
54,2022-07-05,8960,香港上海匯豐,6278,台表科,0.0,200.0,-200.0
55,2022-07-05,8960,香港上海匯豐,2382,廣達,0.0,122.0,-122.0
56,2022-07-05,8960,香港上海匯豐,3034,聯詠,0.0,104.0,-104.0
57,2022-07-05,8960,香港上海匯豐,1477,聚陽,0.0,104.0,-104.0
58,2022-07-05,8960,香港上海匯豐,1402,遠東新,0.0,97.0,-97.0
59,2022-07-05,8960,香港上海匯豐,2379,瑞昱,3.0,95.0,-92.0
60,2022-07-05,8960,香港上海匯豐,1605,華新,0.0,62.0,-62.0
61,2022-07-05,8960,香港上海匯豐,3592,瑞鼎,0.0,51.0,-51.0
62,2022-07-05,8960,香港上海匯豐,2409,友達,112.0,163.0,-51.0
63,2022-07-05,8960,香港上海匯豐,2324,仁寶,0.0,48.0,-48.0
64,2022-07-05,8960,香港上海匯豐,2317,鴻海,0.0,47.0,-47.0
65,2022-07-05,8960,香港上海匯豐,2344,華邦電,0.0,42.0,-42.0
66,2022-07-05,8960,香港上海匯豐,8415,大國鋼,0.0,39.0,-39.0
67,2022-07-05,8960,香港上海匯豐,2609,陽明,0.0,38.0,-38.0
68,2022-07-05,8960,香港上海匯豐,3661,世芯,22.0,60.0,-38.0
69,2022-07-05,8960,香港上海匯豐,3481,群創,0.0,34.0,-34.0
70,2022-07-05,8960,香港上海匯豐,1216,統一,0.0,33.0,-33.0
71,2022-07-05,8960,香港上海匯豐,2633,台灣高鐵,2.0,34.0,-32.0
72,2022-07-05,8960,香港上海匯豐,2353,宏,7.0,39.0,-32.0
73,2022-07-05,8960,香港上海匯豐,6781,,0.0,30.0,-30.0
74,2022-07-05,8960,香港上海匯豐,3711,日月光投控,0.0,30.0,-30.0
75,2022-07-05,8960,香港上海匯豐,5609,中菲行,0.0,28.0,-28.0
76,2022-07-05,8960,香港上海匯豐,2308,台達電,0.0,25.0,-25.0
77,2022-07-05,8960,香港上海匯豐,8069,元太,79.0,100.0,-21.0
78,2022-07-05,8960,香港上海匯豐,4938,和碩,0.0,21.0,-21.0
79,2022-07-05,8960,香港上海匯豐,3714,富采,0.0,18.0,-18.0
80,2022-07-05,8960,香港上海匯豐,2301,光寶科,6.0,18.0,-12.0
81,2022-07-05,8960,香港上海匯豐,2354,鴻準,0.0,12.0,-12.0
82,2022-07-05,8960,香港上海匯豐,2801,彰銀,0.0,10.0,-10.0
83,2022-07-05,8960,香港上海匯豐,2891,中信金,1.0,11.0,-10.0
84,2022-07-05,8960,香港上海匯豐,2408,南亞科,0.0,9.0,-9.0
85,2022-07-05,8960,香港上海匯豐,2377,微星,0.0,9.0,-9.0
86,2022-07-05,8960,香港上海匯豐,5347,世界,0.0,9.0,-9.0
87,2022-07-05,8960,香港上海匯豐,9904,寶成,0.0,8.0,-8.0
88,2022-07-05,8960,香港上海匯豐,2883,開發金,0.0,7.0,-7.0
89,2022-07-05,8960,香港上海匯豐,2352,佳世達,0.0,7.0,-7.0
90,2022-07-05,8960,香港上海匯豐,6505,台塑化,0.0,7.0,-7.0
91,2022-07-05,8960,香港上海匯豐,2395,研華,0.0,5.0,-5.0
92,2022-07-05,8960,香港上海匯豐,2607,榮運,0.0,5.0,-5.0
93,2022-07-05,8960,香港上海匯豐,4142,國光生,0.0,5.0,-5.0
94,2022-07-05,8960,香港上海匯豐,2327,國巨,0.0,4.0,-4.0
95,2022-07-05,8960,香港上海匯豐,3105,穩懋,1.0,5.0,-4.0
96,2022-07-05,8960,香港上海匯豐,6116,彩晶,0.0,4.0,-4.0
97,2022-07-05,8960,香港上海匯豐,2885,元大金,0.0,2.0,-2.0
98,2022-07-05,8960,香港上海匯豐,2371,大同,0.0,2.0,-2.0
99,2022-07-05,8960,香港上海匯豐,2603,長榮,0.0,2.0,-2.0
0,2022-07-05,9100,群益金鼎,0632,元大台灣反,35301.0,654.0,34647.0
1,2022-07-05,9100,群益金鼎,0664,國泰臺灣加權反,3042.0,13.0,3029.0
2,2022-07-05,9100,群益金鼎,1101,台泥,1105.0,2.0,1103.0
3,2022-07-05,9100,群益金鼎,0830,國泰費城半導體,859.0,10.0,849.0
4,2022-07-05,9100,群益金鼎,0893,國泰智能電動車,1269.0,490.0,779.0
5,2022-07-05,9100,群益金鼎,0715,期街口布蘭特正,660.0,11.0,649.0
6,2022-07-05,9100,群益金鼎,0642,期元大石油,580.0,0.0,580.0
7,2022-07-05,9100,群益金鼎,0686,群益臺灣加權反,920.0,343.0,577.0
8,2022-07-05,9100,群益金鼎,2883,開發金,462.0,17.0,445.0
9,2022-07-05,9100,群益金鼎,8050,廣積,459.0,16.0,443.0
10,2022-07-05,9100,群益金鼎,2603,長榮,838.0,439.0,399.0
11,2022-07-05,9100,群益金鼎,2618,長榮航,659.0,261.0,398.0
12,2022-07-05,9100,群益金鼎,0637,元大滬深正,2140.0,1749.0,391.0
13,2022-07-05,9100,群益金鼎,2317,鴻海,654.0,267.0,387.0
14,2022-07-05,9100,群益金鼎,2610,華航,384.0,22.0,362.0
15,2022-07-05,9100,群益金鼎,0912,中信臺灣智慧,366.0,7.0,359.0
16,2022-07-05,9100,群益金鼎,2891,中信金,336.0,0.0,336.0
17,2022-07-05,9100,群益金鼎,0620,富邦上証,314.0,12.0,302.0
18,2022-07-05,9100,群益金鼎,0671,富邦反,300.0,0.0,300.0
19,2022-07-05,9100,群益金鼎,2368,金像電,335.0,38.0,297.0
20,2022-07-05,9100,群益金鼎,0907,永豐優息存股,697.0,408.0,289.0
21,2022-07-05,9100,群益金鼎,2330,台積電,358.0,75.0,283.0
22,2022-07-05,9100,群益金鼎,2892,第一金,275.0,0.0,275.0
23,2022-07-05,9100,群益金鼎,5820,日盛金,266.0,0.0,266.0
24,2022-07-05,9100,群益金鼎,2880,華南金,279.0,14.0,265.0
25,2022-07-05,9100,群益金鼎,2498,宏達電,447.0,188.0,259.0
26,2022-07-05,9100,群益金鼎,5880,合庫金,267.0,8.0,259.0
27,2022-07-05,9100,群益金鼎,2345,智邦,257.0,3.0,254.0
28,2022-07-05,9100,群益金鼎,0665,富邦琤肭磪囓,458.0,208.0,250.0
29,2022-07-05,9100,群益金鼎,0050,元大台灣,499.0,251.0,248.0
30,2022-07-05,9100,群益金鼎,2886,兆豐金,239.0,0.0,239.0
31,2022-07-05,9100,群益金鼎,2884,玉山金,230.0,1.0,229.0
32,2022-07-05,9100,群益金鼎,2882,國泰金,299.0,74.0,225.0
